Provence,number,year,GDP
青海,tGDP,1999,238.3899994
四川,first_num,1999,941.0200195
四川,second_num,1999,1556.680054
四川,third_num,1999,1213.910034
四川,tGDP,1999,3711.610107
黑龙江,first_num,1999,377.230011
黑龙江,second_num,1999,1587.76001
黑龙江,third_num,1999,932.4199829
黑龙江,tGDP,1999,2897.409912
甘肃,first_num,1999,191.2100067
甘肃,second_num,1999,423.7900085
甘肃,third_num,1999,316.980011
甘肃,tGDP,1999,931.9799805
云南,first_num,1999,412.1700134
云南,second_num,1999,825.1199951
云南,third_num,1999,618.4500122
云南,tGDP,1999,1855.73999
广西,first_num,1999,554.4799805
广西,second_num,1999,695.8300171
广西,third_num,1999,702.960022
广西,tGDP,1999,1953.27002
湖南,first_num,1999,778.25
湖南,second_num,1999,1297.73999
湖南,third_num,1999,1250.76001
湖南,tGDP,1999,3326.75
陕西,first_num,1999,267.5100098
陕西,second_num,1999,641.9000244
陕西,third_num,1999,578.2000122
陕西,tGDP,1999,1487.609985
广东,first_num,1999,1021.299988
广东,second_num,1999,4264.319824
广东,third_num,1999,3178.689941
广东,tGDP,1999,8464.30957
吉林,first_num,1999,423.480011
吉林,second_num,1999,671.7399902
吉林,third_num,1999,574.3400269
吉林,tGDP,1999,1660.910034
河北,first_num,1999,805.9699707
河北,second_num,1999,2243.590088
河北,third_num,1999,1519.630005
河北,tGDP,1999,4569.189941
湖北,first_num,1999,653.9899902
湖北,second_num,1999,1887.930054
湖北,third_num,1999,1316.069946
湖北,tGDP,1999,3857.98999
贵州,first_num,1999,267.5700073
贵州,second_num,1999,348.5899963
贵州,third_num,1999,295.7000122
贵州,tGDP,1999,911.8599854
山东,first_num,1999,1221
山东,second_num,1999,3705.439941
山东,third_num,1999,2735.659912
山东,tGDP,1999,7662.100098
江西,first_num,1999,464.3999939
江西,second_num,1999,758.1500244
江西,third_num,1999,740.4310303
江西,tGDP,1999,1853.650024
河南,first_num,1999,1123.140015
河南,second_num,1999,2070.879883
河南,third_num,1999,1382.079956
河南,tGDP,1999,4576.100098
辽宁,first_num,1999,520.7999878
辽宁,second_num,1999,2001.47998
辽宁,third_num,1999,1649.410034
辽宁,tGDP,1999,4171.689941
山西,first_num,1999,159.9600067
山西,second_num,1999,760.7199707
山西,third_num,1999,586.0999756
山西,tGDP,1999,1506.780029
安徽,first_num,1999,741.1427002
安徽,second_num,1999,1278.910034
安徽,third_num,1999,888.539978
安徽,tGDP,1999,2908.580078
福建,first_num,1999,628.8599854
福建,second_num,1999,1507.290039
福建,third_num,1999,1414.089966
福建,tGDP,1999,3550.23999
浙江,first_num,1999,631.9400024
浙江,second_num,1999,2902.810059
浙江,third_num,1999,1830.140015
浙江,tGDP,1999,5364.890137
江苏,first_num,1999,1003.51001
江苏,second_num,1999,3920.149902
江苏,third_num,1999,2774.159912
江苏,tGDP,1999,7697.819824
重庆,first_num,1999,284.2799988
重庆,second_num,1999,604.3900146
重庆,third_num,1999,591.039978
重庆,tGDP,1999,1479.709961
宁夏,first_num,1999,48.00999832
宁夏,second_num,1999,102.6800003
宁夏,third_num,1999,90.80000305
宁夏,tGDP,1999,241.4900055
海南,first_num,1999,176.4199982
海南,second_num,1999,94.94999695
海南,third_num,1999,199.8600006
海南,tGDP,1999,471.230011
台湾,first_num,1999,0
台湾,second_num,1999,0
台湾,third_num,1999,0
台湾,tGDP,1999,0
北京,first_num,1999,87.48000336
北京,second_num,1999,840.2299805
北京,third_num,1999,1246.75
北京,tGDP,1999,2174.459961
天津,first_num,1999,71.01000214
天津,second_num,1999,711.9299927
天津,third_num,1999,667.1199951
天津,tGDP,1999,1450.060059
上海,first_num,1999,80
上海,second_num,1999,1953.97998
上海,third_num,1999,2000.97998
上海,tGDP,1999,4034.959961
香港,first_num,1999,0
香港,second_num,1999,0
香港,third_num,1999,0
香港,tGDP,1999,0
澳门,first_num,1999,0
澳门,second_num,1999,0
澳门,third_num,1999,0
澳门,tGDP,1999,0
中国,first_num,1999,14549
中国,second_num,1999,41080.89844
中国,third_num,1999,34934.5
中国,tGDP,1999,90564.39844
新疆,first_num,2000,288.1799927
新疆,second_num,2000,586.8400269
新疆,third_num,2000,489.3399963
新疆,tGDP,2000,1364.359985
西藏,first_num,2000,36.31999969
西藏,second_num,2000,27.2140007
西藏,third_num,2000,53.93000031
西藏,tGDP,2000,117.4639969
内蒙古,first_num,2000,350.7999878
内蒙古,second_num,2000,556.2800293
内蒙古,third_num,2000,493.9299927
内蒙古,tGDP,2000,1401.01001
青海,first_num,2000,38.52999878
青海,second_num,2000,114
青海,third_num,2000,111.0599976
青海,tGDP,2000,263.5899963
四川,first_num,2000,945.5800171
四川,second_num,2000,1700.48999
四川,third_num,2000,1364.180054
四川,tGDP,2000,4010.25
黑龙江,first_num,2000,357
黑龙江,second_num,2000,1868.550049
黑龙江,third_num,2000,1027.449951
黑龙江,tGDP,2000,3253
甘肃,first_num,2000,193.3600006
甘肃,second_num,2000,439.8800049
甘肃,third_num,2000,350.1199951
甘肃,tGDP,2000,983.3599854
云南,first_num,2000,436.2600098
云南,second_num,2000,843.2399902
云南,third_num,2000,675.5900269
云南,tGDP,2000,1955.089966
广西,first_num,2000,538.6900024
广西,second_num,2000,748
广西,third_num,2000,763.4500122
广西,tGDP,2000,2050.139893
湖南,first_num,2000,784.9199829
湖南,second_num,2000,1461.859985
湖南,third_num,2000,1445.099976
湖南,tGDP,2000,3691.879883
陕西,first_num,2000,279.1199951
陕西,second_num,2000,731.9000244
陕西,third_num,2000,649.9000244
陕西,tGDP,2000,1660.920044
广东,first_num,2000,1000.059998
广东,second_num,2000,4868.75
广东,third_num,2000,3793.419922
广东,tGDP,2000,9662.230469
吉林,first_num,2000,398.730011
吉林,second_num,2000,800.2800293
吉林,third_num,2000,622.1799927
吉林,tGDP,2000,1821.189941
河北,first_num,2000,824.5499878
河北,second_num,2000,2559.959961
河北,third_num,2000,1704.449951
河北,tGDP,2000,5088.959961
湖北,first_num,2000,662.2999878
湖北,second_num,2000,2123.699951
湖北,third_num,2000,1490.319946
湖北,tGDP,2000,4276.319824
贵州,first_num,2000,270.9899902
贵州,second_num,2000,387.8500061
贵州,third_num,2000,334.6900024
贵州,tGDP,2000,993.5300293
山东,first_num,2000,1268.569946
山东,second_num,2000,4244.399902
山东,third_num,2000,3029.469971
山东,tGDP,2000,8542.44043
江西,first_num,2000,485.1400146
江西,second_num,2000,700.7600098
江西,third_num,2000,817.1699829
江西,tGDP,2000,2003.069946
河南,first_num,2000,1161.579956
河南,second_num,2000,2413.780029
河南,third_num,2000,1562.300049
河南,tGDP,2000,5137.660156
辽宁,first_num,2000,503.4400024
辽宁,second_num,2000,2344.399902
辽宁,third_num,2000,1821.219971
辽宁,tGDP,2000,4669.060059
山西,first_num,2000,179.8600006
山西,second_num,2000,827.5900269
山西,third_num,2000,636.3599854
山西,tGDP,2000,1643.810059
安徽,first_num,2000,732.1900024
安徽,second_num,2000,1296.312012
安徽,third_num,2000,1009.733887
安徽,tGDP,2000,3038.23584
福建,first_num,2000,640.5700073
福建,second_num,2000,1711.160034
福建,third_num,2000,1568.339966
福建,tGDP,2000,3920.070068
浙江,first_num,2000,664.1599731
浙江,second_num,2000,3183.469971
浙江,third_num,2000,2188.709961
浙江,tGDP,2000,6036.339844
江苏,first_num,2000,1031.170044
江苏,second_num,2000,4435.88916
江苏,third_num,2000,3115.668701
江苏,tGDP,2000,8582.727539
重庆,first_num,2000,283
重庆,second_num,2000,657.5100098
重庆,third_num,2000,648.8300171
重庆,tGDP,2000,1589.339966
宁夏,first_num,2000,45.95000076
宁夏,second_num,2000,120.0400009
宁夏,third_num,2000,99.58000183
宁夏,tGDP,2000,265.5700073
海南,first_num,2000,196.5599976
海南,second_num,2000,102.4499969
海南,third_num,2000,219.4700012
海南,tGDP,2000,518.4799805
台湾,first_num,2000,0
台湾,second_num,2000,0
台湾,third_num,2000,0
台湾,tGDP,2000,0
北京,first_num,2000,89.97000122
北京,second_num,2000,943.5100098
北京,third_num,2000,1445.280029
北京,tGDP,2000,2478.76001
天津,first_num,2000,73.54000092
天津,second_num,2000,820.1699829
天津,third_num,2000,745.6500244
天津,tGDP,2000,1639.359985
上海,first_num,2000,83.19999695
上海,second_num,2000,2163.679932
上海,third_num,2000,2304.27002
上海,tGDP,2000,4551.149902
香港,first_num,2000,0
香港,second_num,2000,0
香港,third_num,2000,0
香港,tGDP,2000,0
澳门,first_num,2000,0
澳门,second_num,2000,0
澳门,third_num,2000,0
澳门,tGDP,2000,0
中国,first_num,2000,14717.40039
中国,second_num,2000,45664.80078
中国,third_num,2000,39897.89844
中国,tGDP,2000,100280.1016
新疆,first_num,2001,288.1199951
新疆,second_num,2001,630.3699951
新疆,third_num,2001,566.9899902
新疆,tGDP,2001,1491.599976
西藏,first_num,2001,37.47000122
西藏,second_num,2001,32.18000031
西藏,third_num,2001,69.08000183
西藏,tGDP,2001,146.035202
内蒙古,first_num,2001,358.8900146
内蒙古,second_num,2001,626.4699707
内蒙古,third_num,2001,560.4299927
内蒙古,tGDP,2001,1713.810059
青海,first_num,2001,42.79000092
青海,second_num,2001,132.1799927
青海,third_num,2001,125.9800034
青海,tGDP,2001,300.1300049
四川,first_num,2001,981.6799927
四川,second_num,2001,1756.859985
四川,third_num,2001,1683.219971
四川,tGDP,2001,4293.491211
黑龙江,first_num,2001,409.2999878
黑龙江,second_num,2001,1998.73999
黑龙江,third_num,2001,1152.959961
黑龙江,tGDP,2001,3390.129883
甘肃,first_num,2001,207.0500031
甘肃,second_num,2001,481.0700073
甘肃,third_num,2001,384.3900146
甘肃,tGDP,2001,1125.372803
云南,first_num,2001,450.5400085
云南,second_num,2001,881.4899902
云南,third_num,2001,742.6799927
云南,tGDP,2001,2138.310059
广西,first_num,2001,562.5200195
广西,second_num,2001,791.8499756
广西,third_num,2001,876.8200073
广西,tGDP,2001,2279.340088
湖南,first_num,2001,825.7299805
湖南,second_num,2001,1573
湖南,third_num,2001,1584.27002
湖南,tGDP,2001,3831.899902
陕西,first_num,2001,287.2399902
陕西,second_num,2001,816.3400269
陕西,third_num,2001,740.6900024
陕西,tGDP,2001,2010.619995
广东,first_num,2001,1004.349976
广东,second_num,2001,5341.608398
广东,third_num,2001,4301.751953
广东,tGDP,2001,12039.25391
吉林,first_num,2001,409.1000061
吉林,second_num,2001,880.8400269
吉林,third_num,2001,742.539978
吉林,tGDP,2001,2120.350098
河北,first_num,2001,913.9000244
河北,second_num,2001,2767.409912
河北,third_num,2001,1896.469971
河北,tGDP,2001,5516.759766
湖北,first_num,2001,692.1699829
湖北,second_num,2001,2313.659912
湖北,third_num,2001,1656.449951
湖北,tGDP,2001,3880.530029
贵州,first_num,2001,274.1700134
贵州,second_num,2001,419.7399902
贵州,third_num,2001,390.9899902
贵州,tGDP,2001,1133.27002
山东,first_num,2001,1359.48999
山东,second_num,2001,4654.509766
山东,third_num,2001,3424.310059
山东,tGDP,2001,9195.036133
江西,first_num,2001,506
江西,second_num,2001,788.1199951
江西,third_num,2001,881.5599976
江西,tGDP,2001,2175.679932
河南,first_num,2001,1234.339966
河南,second_num,2001,2659.040039
河南,third_num,2001,1746.72998
河南,tGDP,2001,5533.009766
辽宁,first_num,2001,544.4400024
辽宁,second_num,2001,2440.550049
辽宁,third_num,2001,2048.090088
辽宁,tGDP,2001,5033.080078
山西,first_num,2001,171.0899963
山西,second_num,2001,917.9799805
山西,third_num,2001,690.9000244
山西,tGDP,2001,2029.530029
安徽,first_num,2001,750.0700073
安徽,second_num,2001,1415.319946
安徽,third_num,2001,1124.73999
安徽,tGDP,2001,3246.7146
福建,first_num,2001,651.1099854
福建,second_num,2001,1904.209961
福建,third_num,2001,1698.359985
福建,tGDP,2001,4072.850098
浙江,first_num,2001,695.1500244
浙江,second_num,2001,3459.75
浙江,third_num,2001,2593.25
浙江,tGDP,2001,6898.338867
江苏,first_num,2001,1082.430054
江苏,second_num,2001,4907.459961
江苏,third_num,2001,3522.02002
江苏,tGDP,2001,9456.839844
重庆,first_num,2001,293.0299988
重庆,second_num,2001,727.6599731
重庆,third_num,2001,729.0800171
重庆,tGDP,2001,1765.680054
宁夏,first_num,2001,49.56999969
宁夏,second_num,2001,134.3699951
宁夏,third_num,2001,114.4400024
宁夏,tGDP,2001,337.4447021
海南,first_num,2001,201.7899933
海南,second_num,2001,111.25
海南,third_num,2001,232.9199982
海南,tGDP,2001,558.4136963
台湾,first_num,2001,0
台湾,second_num,2001,0
台湾,third_num,2001,0
台湾,tGDP,2001,0
北京,first_num,2001,93.08000183
北京,second_num,2001,1030.599976
北京,third_num,2001,1721.969971
北京,tGDP,2001,3710.52002
天津,first_num,2001,78.55000305
天津,second_num,2001,904.6400146
天津,third_num,2001,856.9099731
天津,tGDP,2001,1919.089966
上海,first_num,2001,85.5
上海,second_num,2001,2355.530029
上海,third_num,2001,2509.810059
上海,tGDP,2001,5210.120117
香港,first_num,2001,0
香港,second_num,2001,0
香港,third_num,2001,0
香港,tGDP,2001,0
澳门,first_num,2001,0
澳门,second_num,2001,0
澳门,third_num,2001,0
澳门,tGDP,2001,0
中国,first_num,2001,15502.5
中国,second_num,2001,49660.69922
中国,third_num,2001,45700
中国,tGDP,2001,110863.1016
新疆,first_num,2002,305
新疆,second_num,2002,672.0999756
新疆,third_num,2002,621.1799927
新疆,tGDP,2002,1612.650024
西藏,first_num,2002,39.68000031
西藏,second_num,2002,32.93000031
西藏,third_num,2002,88.80999756
西藏,tGDP,2002,166.5583038
内蒙古,first_num,2002,374.6900024
内蒙古,second_num,2002,728.3400269
内蒙古,third_num,2002,631.2800293
内蒙古,tGDP,2002,1940.939941
青海,first_num,2002,44.90000153
青海,second_num,2002,154.0099945
青海,third_num,2002,142.1999969
青海,tGDP,2002,340.6499939
四川,first_num,2002,1027.619995
四川,second_num,2002,1982.439941
四川,third_num,2002,1865.060059
四川,tGDP,2002,4725.013184
黑龙江,first_num,2002,447
黑龙江,second_num,2002,2169.149902
黑龙江,third_num,2002,1266.01001
黑龙江,tGDP,2002,3637.199951
甘肃,first_num,2002,214.4499969
甘肃,second_num,2002,530.3599854
甘肃,third_num,2002,416.6199951
甘肃,tGDP,2002,1232.030151
云南,first_num,2002,470.5
云南,second_num,2002,951.4799805
云南,third_num,2002,810.3400269
云南,tGDP,2002,2312.820068
广西,first_num,2002,595.6799927
广西,second_num,2002,863.960022
广西,third_num,2002,995.7199707
广西,tGDP,2002,2523.72998
湖南,first_num,2002,847.25
湖南,second_num,2002,1737.199951
湖南,third_num,2002,1756.48999
湖南,tGDP,2002,4151.540039
陕西,first_num,2002,303.7900085
陕西,second_num,2002,925.7800293
陕西,third_num,2002,806.3900146
陕西,tGDP,2002,2253.389893
广东,first_num,2002,1032.800049
广东,second_num,2002,5935.629883
广东,third_num,2002,4801.299805
广东,tGDP,2002,13502.4248
吉林,first_num,2002,446.1700134
吉林,second_num,2002,978.3699951
吉林,third_num,2002,821.5800171
吉林,tGDP,2002,2348.540039
河北,first_num,2002,957.0100098
河北,second_num,2002,3046
河北,third_num,2002,2119.52002
河北,tGDP,2002,6018.279785
湖北,first_num,2002,707
湖北,second_num,2002,2446.050049
湖北,third_num,2002,1822.579956
湖北,tGDP,2002,4212.819824
贵州,first_num,2002,280.8299866
贵州,second_num,2002,474.6799927
贵州,third_num,2002,429.5299988
贵州,tGDP,2002,1243.430054
山东,first_num,2002,1390
山东,second_num,2002,5309.540039
山东,third_num,2002,3852.52002
山东,tGDP,2002,10275.49609
江西,first_num,2002,535.9799805
江西,second_num,2002,951.7700195
江西,third_num,2002,962.7299805
江西,tGDP,2002,2450.47998
河南,first_num,2002,1288.359985
河南,second_num,2002,2951.060059
河南,third_num,2002,1929.310059
河南,tGDP,2002,6035.47998
辽宁,first_num,2002,590.2000122
辽宁,second_num,2002,2609.850098
辽宁,third_num,2002,2258.169922
辽宁,tGDP,2002,5458.220215
山西,first_num,2002,197.8000031
山西,second_num,2002,1083.790039
山西,third_num,2002,735.9500122
山西,tGDP,2002,2324.800049
安徽,first_num,2002,772.5499878
安徽,second_num,2002,1552.209961
安徽,third_num,2002,1244.339966
安徽,tGDP,2002,3519.719482
福建,first_num,2002,664.7800293
福建,second_num,2002,2159.939941
福建,third_num,2002,1857.290039
福建,tGDP,2002,4467.549805
浙江,first_num,2002,694
浙江,second_num,2002,3982
浙江,third_num,2002,3120
浙江,tGDP,2002,8003.669922
江苏,first_num,2002,1119.119995
江苏,second_num,2002,5550.97998
江苏,third_num,2002,3961.649902
江苏,tGDP,2002,10606.84961
重庆,first_num,2002,315.7799988
重庆,second_num,2002,827.5499878
重庆,third_num,2002,827.9699707
重庆,tGDP,2002,1990.01001
宁夏,first_num,2002,52.84000015
宁夏,second_num,2002,151.1600037
宁夏,third_num,2002,125.2799988
宁夏,tGDP,2002,377.1552124
海南,first_num,2002,228.9499969
海南,second_num,2002,125.3300018
海南,third_num,2002,249.8500061
海南,tGDP,2002,621.973999
台湾,first_num,2002,0
台湾,second_num,2002,0
台湾,third_num,2002,0
台湾,tGDP,2002,0
北京,first_num,2002,98.05000305
北京,second_num,2002,1116.530029
北京,third_num,2002,1998.130005
北京,tGDP,2002,4330.399902
天津,first_num,2002,84
天津,second_num,2002,1001.900024
天津,third_num,2002,965.2600098
天津,tGDP,2002,2150.76001
上海,first_num,2002,88.23999786
上海,second_num,2002,2564.689941
上海,third_num,2002,2755.830078
上海,tGDP,2002,5741.029785
香港,first_num,2002,0
香港,second_num,2002,0
香港,third_num,2002,0
香港,tGDP,2002,0
澳门,first_num,2002,0
澳门,second_num,2002,0
澳门,third_num,2002,0
澳门,tGDP,2002,0
中国,first_num,2002,16190.2002
中国,second_num,2002,54105.5
中国,third_num,2002,51421.69922
中国,tGDP,2002,121717.3984
新疆,first_num,2003,412.8999939
新疆,second_num,2003,796.8400269
新疆,third_num,2003,667.8699951
新疆,tGDP,2003,1886.349976
西藏,first_num,2003,40.61999893
西藏,second_num,2003,47.99000168
西藏,third_num,2003,95.88999939
西藏,tGDP,2003,189.0899963
内蒙古,first_num,2003,420.0993042
内蒙古,second_num,2003,973.9356079
内蒙古,third_num,2003,756.3800049
内蒙古,tGDP,2003,2388.379883
青海,first_num,2003,46.15000153
青海,second_num,2003,184.2599945
青海,third_num,2003,159.8000031
青海,tGDP,2003,390.2000122
四川,first_num,2003,1128.609985
四川,second_num,2003,2266.060059
四川,third_num,2003,2061.649902
四川,tGDP,2003,5333.089844
黑龙江,first_num,2003,500.7999878
黑龙江,second_num,2003,2532.449951
黑龙江,third_num,2003,1396.75
黑龙江,tGDP,2003,4057.399902
甘肃,first_num,2003,236.6100006
甘肃,second_num,2003,607.6199951
甘肃,third_num,2003,460.3699951
甘肃,tGDP,2003,1399.829956
云南,first_num,2003,502.8399963
云南,second_num,2003,1069.290039
云南,third_num,2003,893.1599731
云南,tGDP,2003,2556.02002
广西,first_num,2003,652.2800293
广西,second_num,2003,1007.960022
广西,third_num,2003,1074.890015
广西,tGDP,2003,2821.110107
湖南,first_num,2003,886.4699707
湖南,second_num,2003,1794.209961
湖南,third_num,2003,1958.050049
湖南,tGDP,2003,4659.990234
陕西,first_num,2003,320.0299988
陕西,second_num,2003,1133.560059
陕西,third_num,2003,944.9899902
陕西,tGDP,2003,2587.719971
广东,first_num,2003,1093.519043
广东,second_num,2003,7307.080078
广东,third_num,2003,5225.26709
广东,tGDP,2003,15844.63965
吉林,first_num,2003,486.8999939
吉林,second_num,2003,1143.390015
吉林,third_num,2003,892.3300171
吉林,tGDP,2003,2662.080078
河北,first_num,2003,1064.329956
河北,second_num,2003,3657.189941
河北,third_num,2003,2377.040039
河北,tGDP,2003,6921.290039
湖北,first_num,2003,798.3499756
湖北,second_num,2003,2580.580078
湖北,third_num,2003,2022.780029
湖北,tGDP,2003,4757.450195
贵州,first_num,2003,298.3699951
贵州,second_num,2003,579.3099976
贵州,third_num,2003,478.4299927
贵州,tGDP,2003,1426.339966
山东,first_num,2003,1480.670044
山东,second_num,2003,6656.850098
山东,third_num,2003,4298.410156
山东,tGDP,2003,12078.15039
江西,first_num,2003,560
江西,second_num,2003,1227.380005
江西,third_num,2003,1043.079956
江西,tGDP,2003,2807.409912
河南,first_num,2003,1239.699951
河南,second_num,2003,3551.939941
河南,third_num,2003,2256.949951
河南,tGDP,2003,6867.700195
辽宁,first_num,2003,615.7999878
辽宁,second_num,2003,2898.889893
辽宁,third_num,2003,2487.850098
辽宁,tGDP,2003,6002.540039
山西,first_num,2003,215.1900024
山西,second_num,2003,1389.329956
山西,third_num,2003,852.0700073
山西,tGDP,2003,2855.22998
安徽,first_num,2003,732.8099976
安徽,second_num,2003,1780.599976
安徽,third_num,2003,1458.969971
安徽,tGDP,2003,3923.100098
福建,first_num,2003,692.9400024
福建,second_num,2003,2492.72998
福建,third_num,2003,2046.5
福建,tGDP,2003,4983.669922
浙江,first_num,2003,728
浙江,second_num,2003,4941
浙江,third_num,2003,3726
浙江,tGDP,2003,9705.019531
江苏,first_num,2003,1106.349976
江苏,second_num,2003,6787.109863
江苏,third_num,2003,4567.370117
江苏,tGDP,2003,12442.87012
重庆,first_num,2003,336.3599854
重庆,second_num,2003,977.2999878
重庆,third_num,2003,936.9000244
重庆,tGDP,2003,2272.820068
宁夏,first_num,2003,55.5
宁夏,second_num,2003,192
宁夏,third_num,2003,137.8399963
宁夏,tGDP,2003,445.3599854
海南,first_num,2003,248.3300018
海南,second_num,2003,151.1600037
海南,third_num,2003,271.4400024
海南,tGDP,2003,693.2000122
台湾,first_num,2003,0
台湾,second_num,2003,0
台湾,third_num,2003,0
台湾,tGDP,2003,0
北京,first_num,2003,95.63999939
北京,second_num,2003,1311.859985
北京,third_num,2003,2255.600098
北京,tGDP,2003,5023.77002
天津,first_num,2003,89.66000366
天津,second_num,2003,1245.290039
天津,third_num,2003,1112.709961
天津,tGDP,2003,2578.030029
上海,first_num,2003,90.63999939
上海,second_num,2003,3130.719971
上海,third_num,2003,3029.449951
上海,tGDP,2003,6694.22998
香港,first_num,2003,0
香港,second_num,2003,0
香港,third_num,2003,0
香港,tGDP,2003,0
澳门,first_num,2003,0
澳门,second_num,2003,0
澳门,third_num,2003,0
澳门,tGDP,2003,0
中国,first_num,2003,16970.19922
中国,second_num,2003,62697.39844
中国,third_num,2003,57754.39844
中国,tGDP,2003,137422
新疆,first_num,2004,444.7000122
新疆,second_num,2004,1010.070007
新疆,third_num,2004,745.3800049
新疆,tGDP,2004,2209.090088
西藏,first_num,2004,43.33000183
西藏,second_num,2004,57.61000061
西藏,third_num,2004,110.5999985
西藏,tGDP,2004,220.3399963
内蒙古,first_num,2004,506.0700073
内蒙古,second_num,2004,1332.472778
内蒙古,third_num,2004,873.5344849
内蒙古,tGDP,2004,3041.070068
青海,first_num,2004,57.81000137
青海,second_num,2004,227.0599976
青海,third_num,2004,180.8600006
青海,tGDP,2004,466.1000061
四川,first_num,2004,1394.258301
四川,second_num,2004,2689.995605
四川,third_num,2004,2471.759521
四川,tGDP,2004,6379.629883
黑龙江,first_num,2004,587.7562866
黑龙江,second_num,2004,3155.33252
黑龙江,third_num,2004,1559.915405
黑龙江,tGDP,2004,4750.600098
甘肃,first_num,2004,281.3999939
甘肃,second_num,2004,758.1799927
甘肃,third_num,2004,519.3499756
甘肃,tGDP,2004,1688.48999
云南,first_num,2004,604.3300171
云南,second_num,2004,1314.189941
云南,third_num,2004,1040.959961
云南,tGDP,2004,3081.909912
广西,first_num,2004,811.3800049
广西,second_num,2004,1288.26001
广西,third_num,2004,1220.459961
广西,tGDP,2004,3433.5
湖南,first_num,2004,1155.849976
湖南,second_num,2004,2214.409912
湖南,third_num,2004,2242
湖南,tGDP,2004,5641.939941
陕西,first_num,2004,394.980011
陕西,second_num,2004,1416.819946
陕西,third_num,2004,1071.709961
陕西,tGDP,2004,3175.580078
广东,first_num,2004,1245.420044
广东,second_num,2004,8890.290039
广东,third_num,2004,5903.75
广东,tGDP,2004,18864.61914
吉林,first_num,2004,560.960022
吉林,second_num,2004,1379.310059
吉林,third_num,2004,1017.940002
吉林,tGDP,2004,3122.01001
河北,first_num,2004,1370.400024
河北,second_num,2004,4635.22998
河北,third_num,2004,2763.159912
河北,tGDP,2004,8477.629883
湖北,first_num,2004,1020.090027
湖北,second_num,2004,2994.669922
湖北,third_num,2004,2295.159912
湖北,tGDP,2004,5633.240234
贵州,first_num,2004,334.1099854
贵州,second_num,2004,714.6599731
贵州,third_num,2004,543.1300049
贵州,tGDP,2004,1677.800049
山东,first_num,2004,1778.300049
山东,second_num,2004,8724.519531
山东,third_num,2004,4987.910156
山东,tGDP,2004,15021.83984
江西,first_num,2004,711.7000122
江西,second_num,2004,1595.73999
江西,third_num,2004,1188.5
江西,tGDP,2004,3456.699951
河南,first_num,2004,1647.47998
河南,second_num,2004,4515.350098
河南,third_num,2004,2652.26001
河南,tGDP,2004,8553.790039
辽宁,first_num,2004,769.8961792
辽宁,second_num,2004,3278.884766
辽宁,third_num,2004,2823.871094
辽宁,tGDP,2004,6672
山西,first_num,2004,253.3699951
山西,second_num,2004,1810.079956
山西,third_num,2004,978.960022
山西,tGDP,2004,3571.370117
安徽,first_num,2004,932.4199829
安徽,second_num,2004,2169.820068
安徽,third_num,2004,1710.439941
安徽,tGDP,2004,4759.319824
福建,first_num,2004,777.8699951
福建,second_num,2004,2950.330078
福建,third_num,2004,2324.939941
福建,tGDP,2004,5763.350098
浙江,first_num,2004,816
浙江,second_num,2004,6045
浙江,third_num,2004,4382
浙江,tGDP,2004,11648.7002
江苏,first_num,2004,1315.380005
江苏,second_num,2004,8716.106445
江苏,third_num,2004,5371.677734
江苏,tGDP,2004,15003.59961
重庆,first_num,2004,431.3200073
重庆,second_num,2004,1181.23999
重庆,third_num,2004,1052.829956
重庆,tGDP,2004,2692.810059
宁夏,first_num,2004,65.12999725
宁夏,second_num,2004,239.4199982
宁夏,third_num,2004,155.8000031
宁夏,tGDP,2004,537.1599731
海南,first_num,2004,283.8399963
海南,second_num,2004,180.4100037
海南,third_num,2004,305.1099854
海南,tGDP,2004,798.9000244
台湾,first_num,2004,0
台湾,second_num,2004,0
台湾,third_num,2004,0
台湾,tGDP,2004,0
北京,first_num,2004,102.9000015
北京,second_num,2004,1610.369995
北京,third_num,2004,2570.040039
北京,tGDP,2004,6060.279785
天津,first_num,2004,102.2900009
天津,second_num,2004,1560.160034
天津,third_num,2004,1269.430054
天津,tGDP,2004,3110.969971
上海,first_num,2004,96.70999908
上海,second_num,2004,3788.219971
上海,third_num,2004,3565.340088
上海,tGDP,2004,8072.830078
香港,first_num,2004,0
香港,second_num,2004,0
香港,third_num,2004,0
香港,tGDP,2004,0
澳门,first_num,2004,0
澳门,second_num,2004,0
澳门,third_num,2004,0
澳门,tGDP,2004,0
中国,first_num,2004,20904.30078
中国,second_num,2004,74286.89844
中国,third_num,2004,66648.89844
中国,tGDP,2004,161840.2031
新疆,first_num,2005,509.9899902
新疆,second_num,2005,1164.790039
新疆,third_num,2005,929.4099731
新疆,tGDP,2005,2604.189941
西藏,first_num,2005,48.04000092
西藏,second_num,2005,63.52000046
西藏,third_num,2005,139.6499939
西藏,tGDP,2005,248.8000031
内蒙古,first_num,2005,589.5599976
内蒙古,second_num,2005,1773.209961
内蒙古,third_num,2005,1532.780029
内蒙古,tGDP,2005,3905.030029
青海,first_num,2005,65.33999634
青海,second_num,2005,264.6099854
青海,third_num,2005,213.3699951
青海,tGDP,2005,543.3200073
四川,first_num,2005,1481.140015
四川,second_num,2005,3067.22998
四川,third_num,2005,2836.73999
四川,tGDP,2005,7385.100098
黑龙江,first_num,2005,684.5999756
黑龙江,second_num,2005,2971.679932
黑龙江,third_num,2005,1855.219971
黑龙江,tGDP,2005,5513.700195
