Year,Provenceid,Provence,tGDP,first_num,second_num,third_num,first_por,second_por,third_por,avgpeople
1957,510000,四川省,56.56999969,36.86999893,11.63000011,8.069999695,65.17590332,20.55859947,14.26550007,111
1957,350000,福建省,22.03000069,12.31000042,5.199999809,4.519999981,55.87829971,23.60420036,20.51749992,154
1958,142,中国,1312.300049,445.8999939,483.6000061,382.7999878,34,36.90000153,29.20000076,201
1958,440000,广东省,67.08999634,30.44000053,19.14999962,17.5,45.37189865,28.54369926,26.08440018,200.1499939
1958,350000,福建省,24.38999939,11.22000027,7.230000019,5.940000057,46.00249863,29.6432991,24.35420036,166
1958,330000,浙江省,43.75,18.27000046,14.36999989,11.10999966,41.75999832,32.84569931,25.39430046,173
1958,310000,上海市,95.61000061,3.569999933,64.66000366,27.37999916,3.73390007,67.62889862,28.6371994,952
1958,120000,天津市,32.49000168,2.279999971,22.20999908,8,7.017499924,68.35949707,24.62299919,607
1958,130000,河北省,63.61000061,27.88999939,19.51000023,16.20999908,43.84529877,30.67130089,25.48340034,172
1958,320000,江苏省,75.30000305,29.04999924,23.17000008,23.07999992,38.57899857,30.77029991,30.65069962,178
1958,230000,黑龙江省,61.63999939,18.20999908,29.71999931,13.71000004,29.54249954,48.2154007,22.24209976,405
1958,450000,广西壮族自治区,24.52000046,12.71000004,6.789999962,5.019999981,51.83520126,27.69169998,20.47310066,113.1399994
1958,620000,甘肃省,22.80999947,9.260000229,8.069999695,5.480000019,40.59619904,35.37919998,24.02459908,178
1958,110000,北京市,34.52000046,3.930000067,20.35000038,10.23999977,11.38469982,58.95130157,29.66399956,552
1958,630000,青海省,4.869999886,1.899999976,1.590000033,1.379999995,39.01440048,32.64889908,28.33679962,225
1958,150000,内蒙古自治区,28.10000038,12.55000019,9.649999619,5.900000095,44.66189957,34.34159851,20.99640083,292
1958,430000,湖南省,55.84999847,26.64999962,16.62999916,12.56999969,47.71709824,29.77619934,22.50670052,154
1958,420000,湖北省,61.5,26.79999924,19.69000053,15.01000023,43.57720184,32.0163002,24.40649986,198
1958,410000,河南省,60.75999832,25.63999939,24.23999977,10.88000011,42.19879913,39.8946991,17.90649986,124.1999969
1958,340000,安徽省,51.31000137,29.40999985,13.55000019,8.350000381,57.31829834,26.40810013,16.27359962,152
1958,640000,宁夏回族自治区,3.289999962,1.840000033,0.649999976,0.800000012,55.92710114,19.7567997,24.31609917,176
1958,650000,新疆维吾尔自治区,16.89999962,8.800000191,4.71999979,3.390000105,52.07099915,27.92900085,20.05920029,294
1958,210000,辽宁省,105.6399994,16.20000076,70.81999969,18.62000084,15.33510017,67.03900146,17.62590027,437
1958,610000,陕西省,31.02000046,13.47999954,10.82999992,6.710000038,43.4557991,34.9129982,21.63120079,171
1958,520000,贵州省,20.36000061,10.5,6.019999981,3.839999914,51.57170105,29.56780052,18.86050034,120
1958,530000,云南省,23.20999908,9.569999695,7.989999771,5.650000095,41.23220062,34.42480087,24.34300041,122
1958,140000,山西省,39.5,13.69999981,14.69999981,11.19999981,34.68349838,37.21519852,28.35440063,246
1958,220000,吉林省,31.18000031,9.300000191,15,6.880000114,29.82679939,48.10779953,22.06539917,243
1958,370000,山东省,72.97000122,33.93999863,23.72999954,15.30000019,46.51229858,32.52019882,20.96750069,135
1958,510000,四川省,61.72999954,34.18000031,18.18000031,9.369999886,55.37020111,29.45079994,15.1789999,119
1958,360000,江西省,31.20999908,15.81999969,6.730000019,8.659999847,50.68889999,21.56360054,27.74749947,166
1959,142,中国,1447.5,383.7999878,616.7999878,446.8999939,26.5,42.59999847,30.89999962,217
1959,410000,河南省,64.02999878,22.92000008,30.31999969,10.78999996,35.79570007,47.35279846,16.85149956,129.1000061
1959,510000,四川省,63.15999985,31.09000015,21.65999985,10.40999985,49.2242012,34.29389954,16.48200035,120
